442,0,2001,42
443,0,2002,42
444,0,2003,42
445,0,2004,42
446,0,2005,42
447,0,2006,42
448,0,2007,42
449,0,2008,42
450,0,2009,42
451,0,2010,42
452,0,2000,43
453,0,2001,43
454,0,2002,43
455,0,2003,43
456,0,2004,43
457,0,2005,43
458,0,2006,43
459,0,2007,43
460,0,2008,43
461,0,2009,43
462,0,2010,43
463,0,2000,44
464,0,2001,44
465,0,2002,44
466,0,2003,44
467,0,2004,44
468,0,2005,44
469,0,2006,44
470,0,2007,44
471,0,2008,44
472,0,2009,44
473,0,2010,44
474,1,2000,45
475,1,2001,45
476,1,2002,45
477,1,2003,45
478,1,2004,45
479,1,2005,45
480,1,2006,45
481,1,2007,45
482,1,2008,45
483,1,2009,45
484,1,2010,45
485,0,2000,46
486,0,2001,46
487,0,2002,46
488,0,2003,46
489,0,2004,46
490,0,2005,46
491,0,2006,46
492,0,2007,46
493,0,2008,46
494,0,2009,46
495,0,2010,46
496,3,2000,47
497,3,2001,47
498,3,2002,47
499,3,2003,47
500,3,2004,47
501,3,2005,47
502,3,2006,47
503,3,2007,47
504,3,2008,47
505,3,2009,47
506,3,2010,47
507,23,2000,48
508,23,2001,48
509,24,2002,48
510,24,2003,48
511,24,2004,48
512,25,2005,48
513,25,2006,48
514,26,2007,48
515,26,2008,48
516,26,2009,48
517,27,2010,48
518,0,2000,49
519,0,2001,49
520,0,2002,49
521,0,2003,49
522,0,2004,49
523,0,2005,49
524,0,2006,49
525,0,2007,49
526,0,2008,49
527,0,2009,49
528,0,2010,49
529,0,2000,50
530,0,2001,50
531,0,2002,50
532,0,2003,50
533,0,2004,50
534,0,2005,50
535,0,2006,50
536,0,2007,50
537,0,2008,50
538,0,2009,50
539,0,2010,50
540,3,2000,51
541,3,2001,51
542,3,2002,51
543,3,2003,51
544,3,2004,51
545,3,2005,51
546,3,2006,51
547,2,2007,51
548,2,2008,51
549,2,2009,51
550,2,2010,51
551,8,2000,52
552,8,2002,52
553,8,2001,52
554,8,2003,52
555,8,2004,52
556,8,2005,52
557,8,2006,52
558,8,2007,52
559,8,2008,52
560,8,2009,52
561,8,2010,52
562,10,2000,53
563,10,2001,53
564,10,2002,53
565,10,2003,53
566,10,2004,53
567,10,2005,53
568,10,2006,53
569,10,2007,53
570,10,2008,53
571,10,2009,53
572,10,2010,53
573,4,2000,54
574,4,2001,54
575,4,2002,54
576,4,2003,54
577,4,2004,54
578,4,2005,54
579,4,2006,54
580,4,2007,54
581,4,2008,54
582,4,2009,54
583,4,2010,54
584,7,2000,55
585,7,2001,55
586,7,2002,55
587,7,2003,55
588,7,2004,55
589,7,2005,55
590,7,2006,55
591,7,2007,55
592,7,2008,55
593,7,2009,55
594,7,2010,55
595,4,2000,56
596,4,2001,56
597,4,2002,56
598,4,2003,56
599,4,2004,56
600,4,2005,56
601,4,2006,56
602,4,2007,56
603,4,2008,56
604,4,2009,56
605,4,2010,56
606,0,2000,57
607,0,2001,57
608,0,2002,57
609,0,2003,57
610,0,2004,57
611,1,2005,57
612,1,2006,57
613,1,2007,57
614,1,2008,57
615,1,2009,57
616,1,2010,57
617,10,2000,58
618,10,2001,58
619,10,2002,58
620,10,2003,58
621,10,2004,58
622,10,2005,58
623,10,2006,58
624,10,2007,58
625,10,2008,58
626,10,2009,58
627,10,2010,58
628,5,2000,59
629,5,2001,59
630,5,2002,59
631,5,2003,59
632,5,2004,59
633,5,2005,59
634,5,2006,59
635,5,2007,59
636,5,2008,59
637,5,2009,59
638,5,2010,59
639,0,2000,60
640,0,2001,60
641,0,2002,60
642,0,2003,60
643,0,2004,60
644,0,2005,60
